filing_date,quarter,symbol,percentage,value,price_before,price_after,price_change_pct,hld_pct_change
2024-02-14,Q4 2023,GOOGL,5.9,608325,144.44940185546875,142.09066772460938,-1.632913740424793,6.747655613892234
2024-05-15,Q1 2024,GOOGL,6.1,657273,169.5294952392578,173.35121154785156,2.2543076077706377,8.046356799408215
2024-08-14,Q2 2024,GOOGL,7.0,726138,163.56640625,160.7167510986328,-1.7422007469013443,10.477381544654962
2024-11-14,Q3 2024,GOOGL,5.1,661159,178.46969604492188,172.09434509277344,-3.572231641243858,-8.94857451338451
2025-02-14,Q4 2024,GOOGL,6.0,754642,185.9258728027344,183.55859375,-1.2732381013190326,14.139261508956235
2025-05-15,Q1 2025,GOOGL,5.8,686289,165.3699951171875,166.19000244140625,0.4958622171075602,-9.057672379750926
2014-02-14,Q4 2013,HHC,5.2,428519,,,,
2014-05-15,Q1 2014,HHC,6.1,509192,,,,18.826003047706163
2014-08-14,Q2 2014,HHC,4.5,563140,,,,10.594824741944109
2014-11-14,Q3 2014,HHC,4.0,535203,,,,-4.960933338068685
2015-02-17,Q4 2014,HHC,2.9,465341,,,,-13.053364798029909
2015-05-15,Q1 2015,HHC,3.7,553114,,,,18.86208178518549
2015-08-14,Q2 2015,HHC,3.5,512153,,,,-7.405525804806967
2015-11-16,Q3 2015,HHC,2.9,409394,,,,-20.064121463703234
2016-02-16,Q4 2015,HHC,3.2,403757,,,,-1.3769131936472
2016-05-16,Q1 2016,HHC,4.3,377817,,,,-6.424656414625629
2016-08-15,Q2 2016,HHC,5.4,407896,,,,7.961261669009079
2016-11-14,Q3 2016,HHC,7.5,408538,,,,0.15739306097632966
2017-02-14,Q4 2016,HHC,6.9,407111,,,,-0.34929431289133506
2017-05-15,Q1 2017,HHC,7.0,418350,,,,2.7606721508384613
2017-08-14,Q2 2017,HHC,9.6,577905,,,,38.13911796342775
2017-11-14,Q3 2017,HHC,10.8,554806,,,,-3.9970237322743407
2018-02-14,Q4 2017,HHC,10.5,617564,,,,11.311701747998404
2018-05-15,Q1 2018,HHC,6.3,306717,,,,-50.3343782992532
2018-08-14,Q2 2018,HHC,5.0,292101,,,,-4.765304824968942
2018-11-14,Q3 2018,HHC,5.1,264991,,,,-9.281036353863904
2019-02-14,Q4 2018,HHC,2.0,120423,,,,-54.55581510315445
2019-05-15,Q1 2019,HHC,2.0,131427,,,,9.13778929274307
2019-08-14,Q2 2019,HHC,2.2,147963,,,,12.581889566070892
2019-11-14,Q3 2019,HHC,2.5,154845,,,,4.651162790697683
2020-02-14,Q4 2019,HHC,4.3,278629,,,,79.94058574703735
2020-05-15,Q1 2020,HHC,9.4,616212,,,,121.15860158131424
2020-08-14,Q2 2020,HHC,7.3,567191,,,,-7.955216711131885
