filing_date,quarter,symbol,percentage,value,price_before,price_after,price_change_pct,hld_pct_change
2022-02-14,Q4 2021,SPOT,1.3,603697,161.92999267578125,168.05999755859375,3.785589551088347,1.035463841609352
2022-05-16,Q1 2022,SPOT,0.3,80646,106.08999633789062,105.05999755859376,-0.9708726692914452,-86.64131178389158
2022-08-15,Q2 2022,SPOT,0.0,583,123.62999725341795,120.0999984741211,-2.8552930985358262,-99.2770875182898
2022-11-14,Q3 2022,SPOT,0.0,536,83.70999908447266,85.11000061035156,1.6724424097366786,-8.06174957118353
2023-02-14,Q4 2022,SPOT,0.5,40648,122.31999969482422,128.27000427246094,4.864294140354289,7483.582089552239
2023-05-15,Q1 2023,SPOT,0.0,342,142.52999877929688,146.32000732421875,2.6590953324784503,-99.1586301909073
2023-08-14,Q2 2023,SPOT,0.0,411,138.67999267578125,133.42999267578125,-3.785693883236589,20.175438596491226
2023-11-14,Q3 2023,SPOT,0.0,396,171.1699981689453,173.75999450683594,1.5131134927829413,-3.649635036496346
2024-02-14,Q4 2023,SPOT,0.0,481,238.0,245.50999450683597,3.1554598768218223,21.464646464646474
2024-05-15,Q1 2024,SPOT,0.0,675,290.1199951171875,298.1199951171875,2.757479709996748,40.332640332640324
2024-08-14,Q2 2024,SPOT,0.0,803,334.739990234375,335.5899963378906,0.2539302528271199,18.96296296296296
2024-11-14,Q3 2024,SPOT,0.0,943,467.3699951171875,458.3200073242188,-1.936364740466399,17.434620174346204
2025-02-14,Q4 2024,SPOT,2.1,564352,648.3200073242188,630.5599975585938,-2.7393894319141974,59746.44750795334
2025-05-15,Q1 2025,SPOT,2.6,693841,633.22998046875,656.2999877929688,3.6432272690470406,22.94472244273078
2016-02-16,Q4 2015,SQ,0.7,90948,,,,
2016-05-16,Q1 2016,SQ,1.4,100106,,,,10.0694902581695
2016-08-15,Q2 2016,SQ,0.2,10699,,,,-89.31232893133279
2021-02-16,Q4 2020,SQ,0.2,88906,,,,730.9748574633144
2021-05-17,Q1 2021,SQ,0.4,174829,,,,96.6447708816053
2021-08-16,Q2 2021,SQ,0.4,212594,,,,21.601107367770787
2021-11-15,Q3 2021,SQ,0.4,219334,,,,3.170362286800188
2022-02-14,Q4 2021,SQ,0.5,223530,,,,1.9130640940301147
2022-05-16,Q1 2022,SQ,1.4,371310,,,,66.11193128439137
2022-08-15,Q2 2022,SQ,0.5,58389,,,,-84.27486466833642
2022-11-14,Q3 2022,SQ,1.9,208922,,,,257.8105465070476
2023-02-14,Q4 2022,SQ,1.4,118181,,,,-43.43295583997856
2023-05-15,Q1 2023,SQ,1.0,113011,,,,-4.374645670623877
2025-05-15,Q1 2025,SQ,0.4,102404,,,,-9.385812000601712
2021-08-16,Q2 2021,SQSP,0.1,43415,,,,
2021-11-15,Q3 2021,SQSP,0.1,28237,,,,-34.960267188759644
2022-02-14,Q4 2021,SQSP,0.0,21558,,,,-23.653362609342356
2022-05-16,Q1 2022,SQSP,0.1,18723,,,,-13.150570553854713
2021-11-15,Q3 2021,SRAD,0.0,16973,21.899999618530277,21.649999618530277,-1.1415525312998964,
2022-02-14,Q4 2021,SRAD,0.0,13178,13.289999961853027,13.970000267028809,5.1166313553620855,-22.359040829552825
2021-05-17,Q1 2021,SRNGU,0.1,24541,,,,
2021-08-16,Q2 2021,SRNGU,0.0,25681,,,,4.64528747809787
2014-02-14,Q4 2013,SSYS,0.5,43778,118.2300033569336,125.88999938964844,6.478893525520333,
2015-02-17,Q4 2014,SSYS,0.6,49866,67.16000366210938,61.4900016784668,-8.442527805938022,13.906528393256878
2017-02-14,Q4 2016,STLA,6.0,480990,5.857003211975098,6.1675214767456055,5.301657751111168,
2017-05-15,Q1 2017,STLA,3.8,379241,5.81952714920044,5.851650714874268,0.5519961476293082,-21.15407804736065
2017-08-14,Q2 2017,STLA,1.9,222557,6.215704917907715,6.783201694488525,9.13004693877645,-41.31515316118247
2017-11-14,Q3 2017,STLA,3.0,444526,9.267342567443848,9.24057388305664,-0.2888496264424858,99.73579802028245
2018-02-14,Q4 2017,STLA,3.1,394710,11.53197956085205,11.987048149108888,3.9461445960385726,-11.20654359924954
2018-05-15,Q1 2018,STLA,3.6,534531,12.072707176208496,11.928159713745115,-1.1973077815408,35.42372881355933
2018-08-14,Q2 2018,STLA,2.6,492071,8.614185333251953,8.357205390930176,-2.9832181730499694,-7.943412075258493
2018-11-14,Q3 2018,STLA,5.2,1088597,8.764090538024902,8.876519203186035,1.2828332235197335,121.22762772038995
2019-02-14,Q4 2018,STLA,7.8,1171911,7.853953838348389,7.902135848999023,0.6134745841690226,7.653337277247685
2019-05-15,Q1 2019,STLA,7.2,1311207,8.11165714263916,8.296524047851562,2.279027601408892,11.886226855111005
2019-08-14,Q2 2019,STLA,7.1,1302517,8.146900177001953,7.63771915435791,-6.24999707350558,-0.6627481396911383
2019-11-14,Q3 2019,STLA,5.2,973503,9.873148918151855,9.953872680664062,0.8176090848158464,-25.259862251318022
2019-02-14,Q4 2018,STNE,1.3,195423,21.3700008392334,22.06999969482422,3.275614544224469,
2019-05-15,Q1 2019,STNE,2.4,435674,26.530000686645508,26.8700008392334,1.2815685781683284,122.93895805509077
2019-08-14,Q2 2019,STNE,0.3,57847,34.900001525878906,30.520000457763672,-12.55014577826707,-86.72241171150907
2019-11-14,Q3 2019,STNE,0.3,50491,35.9900016784668,37.900001525878906,5.307029059003581,-12.716303351945646
2020-02-14,Q4 2019,STNE,0.2,30678,42.0099983215332,41.81999969482422,-0.4522700173772588,-39.24065675070805
2020-05-15,Q1 2020,STNE,0.1,16737,22.100000381469727,24.399999618530277,10.407236187149737,-45.442988460786225
2020-08-14,Q2 2020,STNE,0.1,29682,49.0099983215332,48.86000061035156,-0.3060553281344168,77.34360996594371
2020-11-16,Q3 2020,STNE,0.1,40502,64.44000244140625,66.80000305175781,3.662322347826499,36.45306920018867
2021-02-16,Q4 2020,STNE,0.2,64265,92.13999938964844,94.08999633789062,2.116341394789788,58.67117673201323
2021-05-17,Q1 2021,STNE,0.1,46809,59.209999084472656,59.369998931884766,0.2702243706909092,-27.162530148603437
2021-08-16,Q2 2021,STNE,0.1,51856,53.22999954223633,50.130001068115234,-5.823780764193587,10.782114550620614
2021-11-15,Q3 2021,STNE,0.0,25374,30.209999084472656,31.65999984741211,4.799737857935669,-51.068343103980254
2022-02-14,Q4 2021,STNE,0.0,12322,12.68000030517578,13.0,2.52365683850654,-51.438480334200364
2022-05-16,Q1 2022,STNE,0.0,8392,8.720000267028809,8.899999618530273,2.064212683364935,-31.89417302385976
2022-08-15,Q2 2022,STNE,0.0,5281,12.0600004196167,11.789999961853027,-2.2388096879705848,-37.071020019065784
2022-11-14,Q3 2022,STNE,0.1,6536,11.050000190734863,11.390000343322754,3.0769244046979463,23.764438553304302
2023-02-14,Q4 2022,STNE,0.1,6473,9.640000343322754,10.09000015258789,4.668047647704015,-0.9638922888616897
2023-05-15,Q1 2023,STNE,0.1,6506,13.8100004196167,14.020000457763672,1.5206374494288486,0.5098099799165867
2023-08-14,Q2 2023,STNE,0.1,8688,13.600000381469728,13.619999885559082,0.1470551730028272,33.538272363971714
2023-11-14,Q3 2023,STNE,0.1,7276,12.100000381469728,13.5600004196167,12.066115637342104,-16.252302025782683
2024-02-14,Q4 2023,STNE,0.1,12296,17.020000457763672,17.200000762939453,1.057581083046764,68.99395272127542
2024-05-15,Q1 2024,STNE,0.1,11328,15.300000190734863,14.770000457763672,-3.4640504991113685,-7.872478854912169
2024-08-14,Q2 2024,STNE,0.0,8177,13.199999809265137,14.0600004196167,6.515156233168461,-27.816031073446325
2024-11-14,Q3 2024,STNE,0.0,155,10.479999542236328,9.760000228881836,-6.870222755762177,-98.10443928090987
2022-05-16,Q1 2022,STRY,0.7,181877,,,,
2022-08-15,Q2 2022,STRY,0.7,79732,,,,-56.16158172831089
2022-11-14,Q3 2022,STRY,0.3,28708,,,,-63.99438117694276
2020-11-16,Q3 2020,SUMO,0.3,117528,,,,
2021-02-16,Q4 2020,SUMO,0.4,154080,,,,31.100673881968554
2021-05-17,Q1 2021,SUMO,0.2,102743,,,,-33.318406022845274
2021-08-16,Q2 2021,SUMO,0.2,114264,,,,11.213415999143495
2021-11-15,Q3 2021,SUMO,0.2,89420,,,,-21.742631099908984
2022-02-14,Q4 2021,SUMO,0.1,28842,,,,-67.7454708118989
2022-05-16,Q1 2022,SUMO,0.1,22504,,,,-21.974897718604815
2021-05-17,Q1 2021,SVFAU,0.0,21120,,,,
2021-08-16,Q2 2021,SVFAU,0.0,20350,,,,-3.645833333333337
2021-11-15,Q3 2021,SVFAU,0.0,19900,,,,-2.211302211302213
2022-02-14,Q4 2021,SVFAU,0.0,20560,,,,3.316582914572863
2021-05-17,Q1 2021,SVFB,0.0,7828,,,,
2021-08-16,Q2 2021,SVFB,0.0,7711,,,,-1.4946346448645897
2021-11-15,Q3 2021,SVFB,0.0,7611,,,,-1.29684865776164
2022-02-14,Q4 2021,SVFB,0.0,7673,,,,0.8146104322690917
2021-05-17,Q1 2021,SVFC,0.0,11110,,,,
2021-08-16,Q2 2021,SVFC,0.0,10934,,,,-1.5841584158415856
2021-11-15,Q3 2021,SVFC,0.0,10813,,,,-1.106639839034207
2022-02-14,Q4 2021,SVFC,0.0,11000,,,,1.729399796541209
2018-11-14,Q3 2018,SVMK,2.3,488468,,,,
2019-02-14,Q4 2018,SVMK,2.5,373892,,,,-23.456193650351707
2019-05-15,Q1 2019,SVMK,1.9,335912,,,,-10.158013544018063
2019-08-14,Q2 2019,SVMK,1.2,224277,,,,-33.23340636833456
2019-11-14,Q3 2019,SVMK,0.2,39437,,,,-82.41594100152936
2020-02-14,Q4 2019,SVMK,0.2,41083,,,,4.173745467454415
2020-05-15,Q1 2020,SVMK,0.2,31059,,,,-24.39938660759925
2020-08-14,Q2 2020,SVMK,0.1,16883,,,,-45.642164911941784
2020-11-16,Q3 2020,SVMK,0.0,15575,,,,-7.747438251495586
2021-02-16,Q4 2020,SVMK,0.0,17856,,,,14.64526484751203
2021-05-17,Q1 2021,SVMK,0.0,12803,,,,-28.298611111111114
2015-02-17,Q4 2014,SW.TO,0.3,23695,,,,
2019-02-14,Q4 2018,SWI,0.0,2766,16.998151779174805,17.11513328552246,0.6882013283995706,
2019-05-15,Q1 2019,SWI,0.0,3904,17.052143096923828,17.41208267211914,2.110817233642878,41.14244396240059
2019-08-14,Q2 2019,SWI,0.0,3668,15.51340103149414,15.234447479248049,-1.798145691455943,-6.045081967213117
2019-11-14,Q3 2019,SWI,0.0,3690,16.755191802978516,17.304100036621094,3.276048642695934,0.5997818974918134
2020-02-14,Q4 2019,SWI,0.0,3710,16.791187286376953,16.692203521728516,-0.589498306226059,0.5420054200542035
2020-05-15,Q1 2020,SWI,0.0,3134,14.748529434204102,15.21645164489746,3.172670284049988,-15.525606469002696
2020-08-14,Q2 2020,SWI,0.0,3534,17.64604377746582,17.745027542114258,0.560940264552901,12.763241863433317
2020-11-16,Q3 2020,SWI,0.0,4068,19.97665405273437,19.688701629638672,-1.441444710087917,15.110356536502545
2021-02-16,Q4 2020,SWI,0.0,2990,15.333430290222168,14.883506774902344,-2.934265241396974,-26.499508357915435
2021-05-17,Q1 2021,SWI,0.0,3488,14.640547752380373,14.730531692504885,0.6146214038329368,16.655518394648826
2021-08-16,Q2 2021,SWI,0.0,3378,17.026025772094727,16.639070510864258,-2.272728036537333,-3.153669724770647
2021-11-15,Q3 2021,SWI,0.0,1673,15.404500007629396,15.192596435546877,-1.375595260979389,-50.47365304914151
2022-02-14,Q4 2021,SWI,0.0,1419,12.023249626159668,12.658961296081545,5.287353167306125,-15.182307232516434
2022-02-14,Q4 2021,TASK,0.2,95995,32.08000183105469,33.540000915527344,4.551119080857784,
2015-05-15,Q1 2015,TCOM,0.2,19345,35.39796829223633,35.815940856933594,1.18078122802584,
2018-02-14,Q4 2017,TCOM,0.1,13010,43.76729583740234,46.05617141723633,5.229648156324918,-32.74747996898424
2015-05-15,Q1 2015,TCRT,0.0,2154,1401.0,1402.5,0.1070663811563169,
2021-08-16,Q2 2021,TCVA,0.0,24775,,,,
2021-11-15,Q3 2021,TCVA,0.0,24500,,,,-1.1099899091826404
2022-02-14,Q4 2021,TCVA,0.1,24650,,,,0.612244897959191
2022-05-16,Q1 2022,TCVA,0.1,24400,,,,-1.0141987829614618
2022-08-15,Q2 2022,TCVA,0.2,24375,,,,-0.10245901639344135
2014-02-14,Q4 2013,TDG,5.3,422351,101.66871643066406,102.44329071044922,0.7618609804259698,
2014-05-15,Q1 2014,TDG,6.6,485774,107.74310302734376,106.95684814453124,-0.729749618045583,15.016656761792913
2014-08-14,Q2 2014,TDG,5.4,426294,118.04830932617188,119.2104949951172,0.9845000539009416,-12.244377014825824
2014-11-14,Q3 2014,TDG,6.2,469800,128.1005096435547,128.461181640625,0.2815539126845773,10.205632732339653
2015-02-17,Q4 2014,TDG,5.9,499438,139.34161376953125,139.6755828857422,0.2396765095338403,6.308641975308649
2015-05-15,Q1 2015,TDG,6.2,561807,153.1007537841797,151.44435119628906,-1.0819036137637783,12.48783632803272
2015-08-14,Q2 2015,TDG,2.9,282073,159.64639282226562,163.2064208984375,2.2299458279243773,-49.79183242643826
2015-11-16,Q3 2015,TDG,3.2,259200,153.4347381591797,154.49005126953125,0.6877928186358528,-8.108893796995808
2016-02-16,Q4 2015,TDG,2.2,278773,130.3113250732422,138.54678344726562,6.319833191316759,7.5513117283950715
2017-02-14,Q4 2016,TDG,1.3,106747,184.14732360839844,183.27114868164065,-0.4758010649240045,-61.708271604495415
2017-05-15,Q1 2017,TDG,5.6,559367,177.64181518554688,181.7743682861328,2.326340279888204,424.0119160257431
2017-08-14,Q2 2017,TDG,9.3,1075480,200.3197784423828,203.6492156982422,1.6620611712672235,92.26733075065208
2017-11-14,Q3 2017,TDG,5.7,833419,207.8310089111328,210.32974243164065,1.2022910024828175,-22.50725257559415
2018-02-14,Q4 2017,TDG,4.2,527162,226.71031188964844,236.73699951171875,4.422687057548056,-36.747062401985076
2018-05-15,Q1 2018,TDG,5.6,848843,263.8898620605469,256.6316223144531,-2.75048070790549,61.02127998603846
2018-08-14,Q2 2018,TDG,4.4,840243,282.420166015625,278.7712097167969,-1.2920310721105677,-1.0131437733479576
2018-11-14,Q3 2018,TDG,3.3,686521,274.17828369140625,273.21844482421875,-0.3500783702723225,-18.294945628824046
2019-02-14,Q4 2018,TDG,4.7,702564,342.75457763671875,349.1005249023437,1.851455145947311,2.3368549541820327
2019-05-15,Q1 2019,TDG,5.2,937943,370.8038330078125,368.9714965820313,-0.4941525040121806,33.502855255891276
2019-08-14,Q2 2019,TDG,5.4,999531,434.8665771484375,433.6231384277344,-0.2859356837347123,6.566283878657875
2019-11-14,Q3 2019,TDG,5.7,1075704,461.3262634277344,470.2134704589844,1.926447231773996,7.620874189995108
2020-02-14,Q4 2019,TDG,6.4,1156960,582.4259643554688,569.8034057617188,-2.1672383043085186,7.553750845957619
2020-05-15,Q1 2020,TDG,3.4,562652,293.5270080566406,329.12969970703125,12.129272834587177,-51.3680680403817
2020-08-14,Q2 2020,TDG,3.0,776790,439.8374328613281,435.2361145019531,-1.0461406909915516,38.05869347305262
2020-11-16,Q3 2020,TDG,2.3,834902,503.4658203125,513.4057006835938,1.974290998527783,7.481043782746943
2021-02-16,Q4 2020,TDG,2.8,1087471,512.091064453125,506.6546936035156,-1.06160236469172,30.251334887208326
2021-05-17,Q1 2021,TDG,2.4,1033119,530.674072265625,524.544921875,-1.1549745335131238,-4.998018337960275
2021-08-16,Q2 2021,TDG,2.1,1137447,538.2778930664062,536.0394287109375,-0.4158566391640005,10.098352658309452
2021-11-15,Q3 2021,TDG,2.1,1097523,571.1713256835938,574.8045043945312,0.636092630628684,-3.5099657390630035
2017-05-15,Q1 2017,TDOC,1.2,122470,29.450000762939453,28.549999237060547,-3.056032266768185,
2017-08-14,Q2 2017,TDOC,1.2,141999,30.350000381469727,31.200000762939453,2.800660200283545,15.945945945945939
2017-11-14,Q3 2017,TDOC,0.4,59431,29.399999618530277,28.049999237060547,-4.591838091789792,-58.14688835836872
2018-02-14,Q4 2017,TDOC,0.1,8209,34.150001525878906,36.900001525878906,8.052708278551751,-86.18734330568222
2023-02-14,Q4 2022,TEAM,0.6,51542,175.55999755859375,187.3600006103516,6.721350658380774,
2023-05-15,Q1 2023,TEAM,0.6,68561,135.02000427246094,139.22000122070312,3.1106479153762185,33.01967327616313
2023-08-14,Q2 2023,TEAM,0.6,67215,197.66000366210935,193.1300048828125,-2.291813566411088,-1.9632152389842616
2023-11-14,Q3 2023,TEAM,0.6,80713,175.0399932861328,187.32000732421875,7.015547594321575,20.081826973145866
2024-02-14,Q4 2023,TEAM,0.7,95273,210.07000732421875,213.1199951171875,1.4518911251625972,18.039225403590507
2024-05-15,Q1 2024,TEAM,0.4,78150,184.0800018310547,182.2100067138672,-1.015860005751058,-17.972563055640112
2024-08-14,Q2 2024,TEAM,0.3,70848,143.1999969482422,146.8300018310547,2.534919664924657,-9.343570057581573
2024-11-14,Q3 2024,TEAM,0.3,63610,252.77999877929688,240.0399932861328,-5.039957890136477,-10.216237579042453
2025-02-14,Q4 2024,TEAM,0.4,97484,316.0,315.44000244140625,-0.1772144172765031,53.25263323376828
2016-02-16,Q4 2015,TEAM.MX,0.1,15040,,,,
2016-05-16,Q1 2016,TEAM.MX,0.2,12575,,,,-16.38962765957447
2016-08-15,Q2 2016,TEAM.MX,0.3,12950,,,,2.982107355864816
2016-11-14,Q3 2016,TEAM.MX,0.2,14985,,,,15.714285714285726
2017-02-14,Q4 2016,TEAM.MX,0.1,12040,,,,-19.65298631965299
2017-05-15,Q1 2017,TEAM.MX,0.2,14975,,,,24.37707641196014
2017-08-14,Q2 2017,TEAM.MX,0.2,17590,,,,17.462437395659425
2017-11-14,Q3 2017,TEAM.MX,0.1,17575,,,,-0.08527572484365864
2018-02-14,Q4 2017,TEAM.MX,0.2,22760,,,,29.50213371266004
2018-05-15,Q1 2018,TEAM.MX,0.2,26960,,,,18.45342706502635
2018-08-14,Q2 2018,TEAM.MX,0.2,31260,,,,15.949554896142427
2018-11-14,Q3 2018,TEAM.MX,0.2,48070,,,,53.7747920665387
2019-02-14,Q4 2018,TEAM.MX,0.3,44490,,,,-7.447472436030789
2019-05-15,Q1 2019,TEAM.MX,0.3,56195,,,,26.30928298494044
2019-08-14,Q2 2019,TEAM.MX,0.4,68025,2670.0,2670.0,0.0,21.05169499065753
2019-11-14,Q3 2019,TEAM.MX,0.4,76017,2670.0,2670.0,0.0,11.748621830209483
2020-02-14,Q4 2019,TEAM.MX,1.0,181713,2850.0,2850.0,0.0,139.04258258021233
2020-05-15,Q1 2020,TEAM.MX,1.2,207263,4127.0,4127.0,0.0,14.06063407681344
2020-08-14,Q2 2020,TEAM.MX,1.1,272208,4024.56005859375,4024.56005859375,0.0,31.334584561643908
2020-11-16,Q3 2020,TEAM.MX,1.4,502148,3851.570068359375,3851.570068359375,0.0,84.47216834185622
2021-02-16,Q4 2020,TEAM.MX,1.5,576583,4481.0,5029.35986328125,12.23744394736108,14.823319021483705
2021-05-17,Q1 2021,TEAM.MX,1.2,519608,4498.43994140625,4498.43994140625,0.0,-9.88149147650902
2021-08-16,Q2 2021,TEAM.MX,1.2,633263,5174.669921875,5174.669921875,0.0,21.87321981185817
2021-11-15,Q3 2021,TEAM.MX,1.9,965007,9045.0,9045.0,0.0,52.38644923199365
2022-02-14,Q4 2021,TEAM.MX,2.0,940032,6120.0,6120.0,0.0,-2.5880641280322303
2022-05-16,Q1 2022,TEAM.MX,1.9,514585,3740.0,3740.0,0.0,-45.25877842456427
2022-08-15,Q2 2022,TEAM.MX,2.4,285185,5850.0,5850.0,0.0,-44.57961269761069
2022-11-14,Q3 2022,TEAM.MX,3.3,362742,4697.0,4697.0,0.0,27.195329347616457
2018-11-14,Q3 2018,TENB,0.0,5832,28.790000915527344,28.71999931335449,-0.2431455364598391,
2019-02-14,Q4 2018,TENB,0.0,3329,28.709999084472656,29.25,1.8808809918053764,-42.918381344307264
2019-05-15,Q1 2019,TENB,0.0,4749,28.51000022888184,29.670000076293945,4.068747239914016,42.65545208771402
2019-08-14,Q2 2019,TENB,0.0,4281,22.75,21.399999618530277,-5.934067610855941,-9.854706253948198
2019-11-14,Q3 2019,TENB,0.0,3357,26.450000762939453,26.86000061035156,1.5500938963547504,-21.583742116327965
2020-02-14,Q4 2019,TENB,0.0,3594,27.75,27.899999618530277,0.5405391658748592,7.059874888293116
2020-05-15,Q1 2020,TENB,0.0,3279,29.15999984741211,29.399999618530277,0.8230444868793905,-8.764607679465774
2020-08-14,Q2 2020,TENB,0.0,4472,33.970001220703125,33.599998474121094,-1.0892043958966122,36.38304361085696
2020-11-16,Q3 2020,TENB,0.0,5663,34.68000030517578,34.91999816894531,0.692035356567494,26.63237924865831
2014-02-14,Q4 2013,TFCFA,8.1,653726,,,,
2014-05-15,Q1 2014,TFCFA,8.4,615826,,,,-5.797535970727797
2014-08-14,Q2 2014,TFCFA,8.2,650894,,,,5.694465644516478
2014-11-14,Q3 2014,TFCFA,7.6,576251,,,,-11.467765872784197
2015-02-17,Q4 2014,TFCFA,7.6,645404,,,,12.000499782212959
2015-05-15,Q1 2015,TFCFA,6.2,568689,,,,-11.886353353868273
2015-05-15,Q1 2015,TNET,0.9,81684,29.329944610595703,29.497713088989254,0.5720040750876387,
2015-08-14,Q2 2015,TNET,0.5,45630,18.64208030700684,18.60260772705078,-0.2117391369739914,-44.13838695460556
2021-11-15,Q3 2021,TOST,0.1,62438,48.130001068115234,48.0,-0.2701040208398341,
2022-02-14,Q4 2021,TOST,0.3,156195,27.59000015258789,28.1200008392334,1.920988342567279,150.16015887760656
2022-05-16,Q1 2022,TOST,1.0,275373,14.989999771118164,13.510000228881836,-9.873245929515642,76.30077787381157
2022-08-15,Q2 2022,TOST,1.6,190133,19.63999938964844,20.63999938964844,5.091649852734035,-30.95437824332814
2022-11-14,Q3 2022,TOST,1.5,165526,20.479999542236328,20.450000762939453,-0.1464784178095702,-12.941993236313532
2023-02-14,Q4 2022,TOST,0.5,43670,23.940000534057617,25.959999084472656,8.437754826034114,-73.61743774391938
2023-05-15,Q1 2023,TOST,0.3,33167,19.489999771118164,18.729999542236328,-3.899436828152584,-24.05083581406
2023-08-14,Q2 2023,TOST,0.3,32549,24.11000061035156,23.11000061035156,-4.147656469036557,-1.8632978563029479
2023-11-14,Q3 2023,TOST,0.2,27011,13.8100004196167,14.520000457763672,5.141202147528095,-17.014347599004576
2024-02-14,Q4 2023,TOST,0.1,20008,19.420000076293945,19.200000762939453,-1.132849188929953,-25.9264743993188
2024-05-15,Q1 2024,TOST,0.0,1956,27.15999984741211,27.530000686645508,1.362300593932637,-90.22391043582567
2024-08-14,Q2 2024,TOST,0.0,2023,24.75,24.809999465942383,0.2424220846156881,3.4253578732106327
2024-11-14,Q3 2024,TOST,0.0,2222,39.91999816894531,40.59999847412109,1.703407656227723,9.836875926841326
2014-08-14,Q2 2014,TOUR,0.1,11769,20.42540740966797,20.23217010498047,-0.946063404326686,
2014-02-14,Q4 2013,TRIP,1.5,122506,82.08013916015625,83.01387023925781,1.1375846686610136,
2015-08-14,Q2 2015,TRIP,1.1,106522,63.76105499267578,65.36175537109375,2.510467210120411,-13.047524202896188
2014-05-15,Q1 2014,TRLA,0.8,56865,,,,
2014-08-14,Q2 2014,TRLA,0.9,67934,,,,19.46540050997978
2014-11-14,Q3 2014,TRLA,0.9,70113,,,,3.207524950687435
2015-02-17,Q4 2014,TRLA,0.8,65998,,,,-5.869097029081627
2014-11-14,Q3 2014,TSL,0.4,30779,,,,
2015-02-17,Q4 2014,TSL,0.3,23613,,,,-23.28210793073199
2022-11-14,Q3 2022,TSM,0.8,90157,70.73335266113281,77.08526611328125,8.980082539815397,
2023-05-15,Q1 2023,TSM,1.3,147767,80.80219268798828,83.17503356933594,2.936604567787172,63.8996417360826
2023-08-14,Q2 2023,TSM,1.6,188574,89.46574401855469,89.16425323486328,-0.3369901932843466,27.615773481223815
2023-11-14,Q3 2023,TSM,1.3,179169,94.2608871459961,96.58759307861328,2.468368379573456,-4.987431989563785
2024-02-14,Q4 2023,TSM,2.3,316678,125.28144073486328,126.73511505126952,1.1603269469758914,76.7482097907562
2024-05-15,Q1 2024,TSM,2.3,414270,149.85353088378906,150.12966918945312,0.1842721382909601,30.81742337642652
2024-08-14,Q2 2024,TSM,2.5,533751,170.49839782714844,172.10110473632812,0.9400128855196132,28.841335360996446
2024-11-14,Q3 2024,TSM,2.7,631286,185.34698486328125,184.7015380859375,-0.3482369987404193,18.273502063696377
2025-02-14,Q4 2024,TSM,2.7,717872,201.0466766357422,201.95315551757807,0.4508798140833247,13.715811850730098
2025-05-15,Q1 2025,TSM,2.6,704084,194.75999450683597,194.22000122070312,-0.2772608858919736,-1.9206766665923691
2025-02-14,Q4 2024,TTAN,0.5,133874,98.5199966430664,100.76000213623048,2.273655673456328,
2025-05-15,Q1 2025,TTAN,0.5,123775,125.62999725341795,129.25999450683594,2.8894351132521487,-7.543660456847478
2014-02-14,Q4 2013,TTSH,0.4,29454,11.185585021972656,11.160104751586914,-0.2277955988505692,
2023-02-14,Q4 2022,TTWO,0.9,74348,111.37999725341795,115.9499969482422,4.103070396407267,
2023-05-15,Q1 2023,TTWO,2.6,286345,125.26000213623048,124.0500030517578,-0.9659899918863832,285.1414967450368
2023-08-14,Q2 2023,TTWO,5.9,702782,140.1999969482422,139.50999450683594,-0.4921558177073136,145.4319090607484
2023-11-14,Q3 2023,TTWO,5.4,737886,150.08999633789062,153.94000244140625,2.565131719270807,4.995005563602928
2024-02-14,Q4 2023,TTWO,5.9,829886,153.49000549316406,156.9600067138672,2.2607343126700634,12.46805062028551
2024-05-15,Q1 2024,TTWO,4.6,838009,144.9600067138672,146.0800018310547,0.7726235273969251,0.9788091376405905
2024-08-14,Q2 2024,TTWO,4.1,877514,144.8800048828125,146.3800048828125,1.035339556492484,4.714149848032667
2024-11-14,Q3 2024,TTWO,3.8,897552,181.8699951171875,177.6199951171875,-2.3368340650482358,2.2834963316824552
2025-02-14,Q4 2024,TTWO,4.1,1074890,210.08999633789065,216.3800048828125,2.993959091134243,19.757963883986672
2025-05-15,Q1 2025,TTWO,4.6,1210185,229.5,226.7400054931641,-1.2026119855494282,12.58686935407345
2021-05-17,Q1 2021,TUYA,0.1,60249,16.703948974609375,20.58079719543457,23.209171835463277,
2021-08-16,Q2 2021,TUYA,0.1,69825,16.43592071533203,14.358695030212402,-12.638328701488057,15.89403973509933
2021-11-15,Q3 2021,TUYA,0.0,25850,6.375260829925537,6.078514099121094,-4.654660236197887,-62.978875760830654
2015-02-17,Q4 2014,TVIA,0.0,1290,,,,
2015-11-16,Q3 2015,TWC,1.3,104035,,,,
2016-02-16,Q4 2015,TWC,1.4,169518,,,,62.943240255683186
2018-11-14,Q3 2018,TWLO,0.4,88868,85.0999984741211,89.77999877929688,5.499412913149428,
2019-05-15,Q1 2019,TWLO,0.7,135639,131.0800018310547,142.3699951171875,8.613055483996838,52.62974298960255
2019-08-14,Q2 2019,TWLO,0.8,147122,132.0500030517578,123.16999816894533,-6.724729025058733,8.465854215970325
2019-11-14,Q3 2019,TWLO,0.6,118647,98.33999633789062,99.54000091552734,1.2202609541631173,-19.354685227226387
2020-02-14,Q4 2019,TWLO,1.0,187322,128.6699981689453,128.13999938964844,-0.4119054844478819,57.88178377877233
2020-05-15,Q1 2020,TWLO,1.0,170568,191.8600006103516,183.38999938964844,-4.414677991117517,-8.94395746361879
2020-08-14,Q2 2020,TWLO,1.6,418215,243.9900054931641,247.8000030517578,1.561538371579116,145.18960180104125
